Geographical Description,Geographical Level,ONS Code,Measure Group Description,Disaggregation Level,Measure Value,IMD - Average rank ,Annual Pay Mean,Population,Year
Ealing,Council,E09000009,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Female,2.5,18991.69,43320,128656.0,2020
Ealing,Council,E09000009,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,Male,1.9,18991.69,43320,129479.0,2020
Ealing,Council,E09000009,Proportion of older people 65 and over who were still at home 91 days after discharge from hospital into reablement/rehabilitation services offered the service,65 and over,2.22,18991.69,43320,45661.0,2020
Ealing,Council,E09000009,Proportion of people using social care who receive direct payments,Total,15.0,18991.69,43320,258135.0,2020
Ealing,Council,E09000009,Proportion of people using social care who receive direct payments,18-64,24.8,18991.69,43320,212474.0,2020
Ealing,Council,E09000009,Proportion of people using social care who receive direct payments,65 and over,8.1,18991.69,43320,45661.0,2020
Ealing,Council,E09000009,Proportion of people using social care who receive direct payments,Total,8.9,18991.69,43320,258135.0,2020
Ealing,Council,E09000009,Proportion of people using social care who receive direct payments,18-64,10.2,18991.69,43320,212474.0,2020
Ealing,Council,E09000009,Proportion of people using social care who receive direct payments,65 and over,6.29,18991.69,43320,45661.0,2020
Ealing,Council,E09000009,Proportion of people using social care who receive self-directed support,Total,88.6,18991.69,43320,258135.0,2020
Ealing,Council,E09000009,Proportion of people using social care who receive self-directed support,18-64,76.5,18991.69,43320,212474.0,2020
Ealing,Council,E09000009,Proportion of people using social care who receive self-directed support,65 and over,97.1,18991.69,43320,45661.0,2020
Ealing,Council,E09000009,Proportion of people using social care who receive self-directed support,Total,33.1,18991.69,43320,258135.0,2020
Ealing,Council,E09000009,Proportion of people using social care who receive self-directed support,18-64,33.7,18991.69,43320,212474.0,2020
Ealing,Council,E09000009,Proportion of people using social care who receive self-directed support,65 and over,32.0,18991.69,43320,45661.0,2020
Ealing,Council,E09000009,Proportion of people who use services and carers who find it easy to find information about services,Total,60.7,18991.69,43320,258135.0,2020
Ealing,Council,E09000009,Proportion of people who use services and carers who find it easy to find information about services,18-64,80.3,18991.69,43320,212474.0,2020
Ealing,Council,E09000009,Proportion of people who use services and carers who find it easy to find information about services,65 and over,49.5,18991.69,43320,45661.0,2020
Ealing,Council,E09000009,Proportion of people who use services and carers who find it easy to find information about services,Female,55.8,18991.69,43320,128656.0,2020
Ealing,Council,E09000009,Proportion of people who use services and carers who find it easy to find information about services,Male,67.5,18991.69,43320,129479.0,2020
Ealing,Council,E09000009,Proportion of people who use services who feel safe,Total,76.6,18991.69,43320,258135.0,2020
Ealing,Council,E09000009,Proportion of people who use services who feel safe,18-64,82.8,18991.69,43320,212474.0,2020
Ealing,Council,E09000009,Proportion of people who use services who feel safe,65 and over,73.0,18991.69,43320,45661.0,2020
Ealing,Council,E09000009,Proportion of people who use services who feel safe,Female,79.5,18991.69,43320,128656.0,2020
Ealing,Council,E09000009,Proportion of people who use services who feel safe,Male,73.2,18991.69,43320,129479.0,2020
Ealing,Council,E09000009,Proportion of people who use services who have control over their daily life,Total,69.4,18991.69,43320,258135.0,2020
Ealing,Council,E09000009,Proportion of people who use services who have control over their daily life,18-64,76.5,18991.69,43320,212474.0,2020
Ealing,Council,E09000009,Proportion of people who use services who have control over their daily life,65 and over,65.4,18991.69,43320,45661.0,2020
Ealing,Council,E09000009,Proportion of people who use services who have control over their daily life,Female,66.8,18991.69,43320,128656.0,2020
Ealing,Council,E09000009,Proportion of people who use services who have control over their daily life,Male,72.5,18991.69,43320,129479.0,2020
Ealing,Council,E09000009,Proportion of people who use services who reported that they had as much social contact as they would like,Total,45.5,18991.69,43320,258135.0,2020
Ealing,Council,E09000009,Proportion of people who use services who reported that they had as much social contact as they would like,18-64,47.7,18991.69,43320,212474.0,2020
Ealing,Council,E09000009,Proportion of people who use services who reported that they had as much social contact as they would like,65 and over,44.1,18991.69,43320,45661.0,2020
Ealing,Council,E09000009,Proportion of people who use services who reported that they had as much social contact as they would like,Female,50.3,18991.69,43320,128656.0,2020
Ealing,Council,E09000009,Proportion of people who use services who reported that they had as much social contact as they would like,Male,39.9,18991.69,43320,129479.0,2020
Ealing,Council,E09000009,Proportion of people who use services who say that those services have made them feel safe and secure,Total,80.3,18991.69,43320,258135.0,2020
Ealing,Council,E09000009,Proportion of people who use services who say that those services have made them feel safe and secure,18-64,84.5,18991.69,43320,212474.0,2020
Ealing,Council,E09000009,Proportion of people who use services who say that those services have made them feel safe and secure,65 and over,77.8,18991.69,43320,45661.0,2020
Ealing,Council,E09000009,Proportion of people who use services who say that those services have made them feel safe and secure,Female,83.3,18991.69,43320,128656.0,2020
Ealing,Council,E09000009,Proportion of people who use services who say that those services have made them feel safe and secure,Male,76.9,18991.69,43320,129479.0,2020
Ealing,Council,E09000009,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,Total,69.1,18991.69,43320,258135.0,2020
Ealing,Council,E09000009,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,18-64,62.9,18991.69,43320,212474.0,2020
Ealing,Council,E09000009,Proportion of those that received a short term service during the year where the sequel to service was either no ongoing support or support of a lower level,65 and over,70.4,18991.69,43320,45661.0,2020
Ealing,Council,E09000009,Social care-related quality of life,Total,19.0,18991.69,43320,258135.0,2020
Ealing,Council,E09000009,Social care-related quality of life,18-64,20.1,18991.69,43320,212474.0,2020
Ealing,Council,E09000009,Social care-related quality of life,65 and over,18.4,18991.69,43320,45661.0,2020
Ealing,Council,E09000009,Social care-related quality of life,Female,19.0,18991.69,43320,128656.0,2020
Ealing,Council,E09000009,Social care-related quality of life,Male,19.0,18991.69,43320,129479.0,2020
East Midlands,Region,E12000004,Adjusted Social care-related quality of life – impact of Adult Social Care services,Total,0.405,,28997,3857688.0,2020
East Midlands,Region,E12000004,"Delayed transfers of care from hospital per 100,000 population",Total,8.8,,28997,3857688.0,2020
East Midlands,Region,E12000004,"Delayed transfers of care from hospital which are attributable to adult social care per 100,000 population",Total,2.1,,28997,3857688.0,2020
East Midlands,Region,E12000004,"Delayed transfers of care from hospital which are jointly attributable to the NHS and adult social care per 100,000 population",Total,0.7,,28997,3857688.0,2020
East Midlands,Region,E12000004,"Long-term support needs of older adults aged 65 and over met by admission to residential and nursing care homes, per 100,000 population",Total,511.7,,28997,3857688.0,2020
East Midlands,Region,E12000004,"Long-term support needs of younger adults aged 18-64 met by admission to residential and nursing care homes, per 100,000 population",Total,15.6,,28997,3857688.0,2020
East Midlands,Region,E12000004,Overall satisfaction of people who use services with their care and support,Total,63.6,,28997,3857688.0,2020
East Midlands,Region,E12000004,Overall satisfaction of people who use services with their care and support,18-64,68.1,,28997,2903031.0,2020
East Midlands,Region,E12000004,Overall satisfaction of people who use services with their care and support,65 and over,60.7,,28997,954657.0,2020
